row_id,dataset,molecule_index,component_split,heavy_atoms,molformer_tokens,within_limit
CHEMBL1862_Ki:351,CHEMBL1862_Ki,351,isolated,33,60,True
CHEMBL1862_Ki:352,CHEMBL1862_Ki,352,isolated,38,65,True
CHEMBL1862_Ki:353,CHEMBL1862_Ki,353,isolated,28,50,True
CHEMBL1862_Ki:354,CHEMBL1862_Ki,354,isolated,37,64,True
CHEMBL1862_Ki:355,CHEMBL1862_Ki,355,isolated,29,51,True
CHEMBL1862_Ki:356,CHEMBL1862_Ki,356,isolated,27,50,True
CHEMBL1862_Ki:357,CHEMBL1862_Ki,357,isolated,33,60,True
CHEMBL1862_Ki:358,CHEMBL1862_Ki,358,isolated,20,39,True
CHEMBL1862_Ki:359,CHEMBL1862_Ki,359,isolated,31,57,True
CHEMBL1862_Ki:360,CHEMBL1862_Ki,360,isolated,31,51,True
CHEMBL1862_Ki:361,CHEMBL1862_Ki,361,isolated,21,37,True
CHEMBL1862_Ki:362,CHEMBL1862_Ki,362,isolated,26,46,True
CHEMBL1862_Ki:363,CHEMBL1862_Ki,363,isolated,35,61,True
CHEMBL1862_Ki:364,CHEMBL1862_Ki,364,isolated,27,49,True
CHEMBL1862_Ki:365,CHEMBL1862_Ki,365,isolated,22,37,True
CHEMBL1862_Ki:366,CHEMBL1862_Ki,366,isolated,16,28,True
CHEMBL1862_Ki:367,CHEMBL1862_Ki,367,isolated,20,36,True
CHEMBL1862_Ki:368,CHEMBL1862_Ki,368,isolated,39,66,True
CHEMBL1862_Ki:369,CHEMBL1862_Ki,369,isolated,37,66,True
CHEMBL1862_Ki:370,CHEMBL1862_Ki,370,isolated,32,57,True
CHEMBL1862_Ki:371,CHEMBL1862_Ki,371,isolated,13,23,True
CHEMBL1862_Ki:372,CHEMBL1862_Ki,372,isolated,20,35,True
CHEMBL1862_Ki:373,CHEMBL1862_Ki,373,isolated,18,31,True
CHEMBL1862_Ki:374,CHEMBL1862_Ki,374,isolated,28,47,True
CHEMBL1862_Ki:375,CHEMBL1862_Ki,375,isolated,29,55,True
CHEMBL1862_Ki:376,CHEMBL1862_Ki,376,train,32,57,True
CHEMBL1862_Ki:377,CHEMBL1862_Ki,377,isolated,20,36,True
CHEMBL1862_Ki:378,CHEMBL1862_Ki,378,isolated,23,42,True
CHEMBL1862_Ki:379,CHEMBL1862_Ki,379,isolated,16,27,True
CHEMBL1862_Ki:380,CHEMBL1862_Ki,380,isolated,47,78,True
CHEMBL1862_Ki:381,CHEMBL1862_Ki,381,isolated,37,64,True
CHEMBL1862_Ki:382,CHEMBL1862_Ki,382,isolated,35,68,True
CHEMBL1862_Ki:383,CHEMBL1862_Ki,383,isolated,28,47,True
CHEMBL1862_Ki:384,CHEMBL1862_Ki,384,isolated,36,61,True
CHEMBL1862_Ki:385,CHEMBL1862_Ki,385,isolated,38,67,True
CHEMBL1862_Ki:386,CHEMBL1862_Ki,386,isolated,27,46,True
CHEMBL1862_Ki:387,CHEMBL1862_Ki,387,isolated,28,50,True
CHEMBL1862_Ki:388,CHEMBL1862_Ki,388,isolated,35,62,True
CHEMBL1862_Ki:389,CHEMBL1862_Ki,389,isolated,22,37,True
CHEMBL1862_Ki:390,CHEMBL1862_Ki,390,isolated,30,58,True
CHEMBL1862_Ki:391,CHEMBL1862_Ki,391,isolated,24,39,True
CHEMBL1862_Ki:392,CHEMBL1862_Ki,392,isolated,32,54,True
CHEMBL1862_Ki:393,CHEMBL1862_Ki,393,isolated,26,44,True
CHEMBL1862_Ki:394,CHEMBL1862_Ki,394,train,23,40,True
CHEMBL1862_Ki:395,CHEMBL1862_Ki,395,isolated,25,44,True
CHEMBL1862_Ki:396,CHEMBL1862_Ki,396,isolated,26,45,True
CHEMBL1862_Ki:397,CHEMBL1862_Ki,397,train,23,40,True
CHEMBL1862_Ki:398,CHEMBL1862_Ki,398,isolated,23,42,True
CHEMBL1862_Ki:399,CHEMBL1862_Ki,399,isolated,26,43,True
CHEMBL1862_Ki:400,CHEMBL1862_Ki,400,isolated,22,38,True
CHEMBL1862_Ki:401,CHEMBL1862_Ki,401,isolated,18,31,True
CHEMBL1862_Ki:402,CHEMBL1862_Ki,402,isolated,26,43,True
CHEMBL1862_Ki:403,CHEMBL1862_Ki,403,train,28,44,True
CHEMBL1862_Ki:404,CHEMBL1862_Ki,404,calibration,29,45,True
CHEMBL1862_Ki:405,CHEMBL1862_Ki,405,train,28,42,True
CHEMBL1862_Ki:406,CHEMBL1862_Ki,406,isolated,26,42,True
CHEMBL1862_Ki:407,CHEMBL1862_Ki,407,calibration,28,44,True
CHEMBL1862_Ki:408,CHEMBL1862_Ki,408,train,26,38,True
CHEMBL1862_Ki:409,CHEMBL1862_Ki,409,isolated,37,61,True
CHEMBL1862_Ki:410,CHEMBL1862_Ki,410,isolated,31,58,True
CHEMBL1862_Ki:411,CHEMBL1862_Ki,411,isolated,28,46,True
CHEMBL1862_Ki:412,CHEMBL1862_Ki,412,isolated,30,50,True
CHEMBL1862_Ki:413,CHEMBL1862_Ki,413,isolated,32,50,True
CHEMBL1862_Ki:414,CHEMBL1862_Ki,414,isolated,35,55,True
CHEMBL1862_Ki:415,CHEMBL1862_Ki,415,isolated,28,47,True
CHEMBL1862_Ki:416,CHEMBL1862_Ki,416,isolated,42,68,True
CHEMBL1862_Ki:417,CHEMBL1862_Ki,417,isolated,40,66,True
CHEMBL1862_Ki:418,CHEMBL1862_Ki,418,test,22,37,True
CHEMBL1862_Ki:419,CHEMBL1862_Ki,419,train,24,37,True
CHEMBL1862_Ki:420,CHEMBL1862_Ki,420,train,24,37,True
CHEMBL1862_Ki:421,CHEMBL1862_Ki,421,isolated,22,35,True
CHEMBL1862_Ki:422,CHEMBL1862_Ki,422,isolated,20,33,True
CHEMBL1862_Ki:423,CHEMBL1862_Ki,423,test,25,43,True
CHEMBL1862_Ki:424,CHEMBL1862_Ki,424,isolated,19,32,True
CHEMBL1862_Ki:425,CHEMBL1862_Ki,425,test,25,43,True
CHEMBL1862_Ki:426,CHEMBL1862_Ki,426,test,26,44,True
CHEMBL1862_Ki:427,CHEMBL1862_Ki,427,test,27,45,True
CHEMBL1862_Ki:428,CHEMBL1862_Ki,428,test,27,45,True
CHEMBL1862_Ki:429,CHEMBL1862_Ki,429,test,28,48,True
CHEMBL1862_Ki:430,CHEMBL1862_Ki,430,test,25,45,True
CHEMBL1862_Ki:431,CHEMBL1862_Ki,431,test,25,45,True
CHEMBL1862_Ki:432,CHEMBL1862_Ki,432,test,26,46,True
CHEMBL1862_Ki:433,CHEMBL1862_Ki,433,test,24,44,True
CHEMBL1862_Ki:434,CHEMBL1862_Ki,434,test,23,41,True
CHEMBL1862_Ki:435,CHEMBL1862_Ki,435,test,24,41,True
CHEMBL1862_Ki:436,CHEMBL1862_Ki,436,test,25,44,True
CHEMBL1862_Ki:437,CHEMBL1862_Ki,437,test,24,42,True
CHEMBL1862_Ki:438,CHEMBL1862_Ki,438,test,24,42,True
CHEMBL1862_Ki:439,CHEMBL1862_Ki,439,test,24,42,True
CHEMBL1862_Ki:440,CHEMBL1862_Ki,440,test,25,43,True
CHEMBL1862_Ki:441,CHEMBL1862_Ki,441,isolated,27,47,True
CHEMBL1862_Ki:442,CHEMBL1862_Ki,442,test,23,39,True
CHEMBL1862_Ki:443,CHEMBL1862_Ki,443,test,22,40,True
CHEMBL1862_Ki:444,CHEMBL1862_Ki,444,isolated,23,41,True
CHEMBL1862_Ki:445,CHEMBL1862_Ki,445,test,24,42,True
CHEMBL1862_Ki:446,CHEMBL1862_Ki,446,test,25,45,True
CHEMBL1862_Ki:447,CHEMBL1862_Ki,447,isolated,26,48,True
CHEMBL1862_Ki:448,CHEMBL1862_Ki,448,test,21,36,True
CHEMBL1862_Ki:449,CHEMBL1862_Ki,449,test,22,37,True
CHEMBL1862_Ki:450,CHEMBL1862_Ki,450,test,23,40,True
CHEMBL1862_Ki:451,CHEMBL1862_Ki,451,test,21,36,True
CHEMBL1862_Ki:452,CHEMBL1862_Ki,452,test,27,45,True
CHEMBL1862_Ki:453,CHEMBL1862_Ki,453,test,28,48,True
CHEMBL1862_Ki:454,CHEMBL1862_Ki,454,calibration,27,45,True
CHEMBL1862_Ki:455,CHEMBL1862_Ki,455,calibration,28,46,True
CHEMBL1862_Ki:456,CHEMBL1862_Ki,456,test,29,49,True
CHEMBL1862_Ki:457,CHEMBL1862_Ki,457,test,23,39,True
CHEMBL1862_Ki:458,CHEMBL1862_Ki,458,test,23,39,True
CHEMBL1862_Ki:459,CHEMBL1862_Ki,459,test,25,43,True
CHEMBL1862_Ki:460,CHEMBL1862_Ki,460,test,23,40,True
CHEMBL1862_Ki:461,CHEMBL1862_Ki,461,test,22,37,True
CHEMBL1862_Ki:462,CHEMBL1862_Ki,462,test,24,43,True
CHEMBL1862_Ki:463,CHEMBL1862_Ki,463,isolated,22,38,True
CHEMBL1862_Ki:464,CHEMBL1862_Ki,464,test,26,46,True
CHEMBL1862_Ki:465,CHEMBL1862_Ki,465,test,25,45,True
CHEMBL1862_Ki:466,CHEMBL1862_Ki,466,isolated,24,40,True
CHEMBL1862_Ki:467,CHEMBL1862_Ki,467,test,25,44,True
CHEMBL1862_Ki:468,CHEMBL1862_Ki,468,test,26,45,True
CHEMBL1862_Ki:469,CHEMBL1862_Ki,469,test,22,38,True
CHEMBL1862_Ki:470,CHEMBL1862_Ki,470,test,25,43,True
CHEMBL1862_Ki:471,CHEMBL1862_Ki,471,isolated,28,46,True
CHEMBL1862_Ki:472,CHEMBL1862_Ki,472,isolated,28,48,True
CHEMBL1862_Ki:473,CHEMBL1862_Ki,473,isolated,29,47,True
CHEMBL1862_Ki:474,CHEMBL1862_Ki,474,isolated,29,49,True
CHEMBL1862_Ki:475,CHEMBL1862_Ki,475,test,25,43,True
CHEMBL1862_Ki:476,CHEMBL1862_Ki,476,test,26,47,True
CHEMBL1862_Ki:477,CHEMBL1862_Ki,477,test,24,42,True
CHEMBL1862_Ki:478,CHEMBL1862_Ki,478,isolated,23,39,True
CHEMBL1862_Ki:479,CHEMBL1862_Ki,479,test,24,42,True
CHEMBL1862_Ki:480,CHEMBL1862_Ki,480,test,22,38,True
CHEMBL1862_Ki:481,CHEMBL1862_Ki,481,test,24,44,True
CHEMBL1862_Ki:482,CHEMBL1862_Ki,482,test,22,40,True
CHEMBL1862_Ki:483,CHEMBL1862_Ki,483,test,21,37,True
CHEMBL1862_Ki:484,CHEMBL1862_Ki,484,test,24,42,True
CHEMBL1862_Ki:485,CHEMBL1862_Ki,485,test,24,45,True
CHEMBL1862_Ki:486,CHEMBL1862_Ki,486,test,25,45,True
CHEMBL1862_Ki:487,CHEMBL1862_Ki,487,test,25,44,True
CHEMBL1862_Ki:488,CHEMBL1862_Ki,488,test,25,44,True
CHEMBL1862_Ki:489,CHEMBL1862_Ki,489,test,25,44,True
CHEMBL1862_Ki:490,CHEMBL1862_Ki,490,test,24,42,True
CHEMBL1862_Ki:491,CHEMBL1862_Ki,491,isolated,23,42,True
CHEMBL1862_Ki:492,CHEMBL1862_Ki,492,isolated,25,46,True
CHEMBL1862_Ki:493,CHEMBL1862_Ki,493,isolated,23,39,True
CHEMBL1862_Ki:494,CHEMBL1862_Ki,494,test,23,38,True
CHEMBL1862_Ki:495,CHEMBL1862_Ki,495,test,23,39,True
CHEMBL1862_Ki:496,CHEMBL1862_Ki,496,test,25,45,True
CHEMBL1862_Ki:497,CHEMBL1862_Ki,497,isolated,27,49,True
CHEMBL1862_Ki:498,CHEMBL1862_Ki,498,test,26,46,True
CHEMBL1862_Ki:499,CHEMBL1862_Ki,499,test,23,39,True
CHEMBL1862_Ki:500,CHEMBL1862_Ki,500,test,24,42,True
CHEMBL1862_Ki:501,CHEMBL1862_Ki,501,test,24,42,True
CHEMBL1862_Ki:502,CHEMBL1862_Ki,502,test,24,42,True
CHEMBL1862_Ki:503,CHEMBL1862_Ki,503,test,23,38,True
CHEMBL1862_Ki:504,CHEMBL1862_Ki,504,test,23,38,True
CHEMBL1862_Ki:505,CHEMBL1862_Ki,505,test,22,38,True
CHEMBL1862_Ki:506,CHEMBL1862_Ki,506,test,23,41,True
CHEMBL1862_Ki:507,CHEMBL1862_Ki,507,test,25,45,True
CHEMBL1862_Ki:508,CHEMBL1862_Ki,508,test,21,37,True
CHEMBL1862_Ki:509,CHEMBL1862_Ki,509,test,25,44,True
CHEMBL1862_Ki:510,CHEMBL1862_Ki,510,test,24,42,True
CHEMBL1862_Ki:511,CHEMBL1862_Ki,511,test,25,44,True
CHEMBL1862_Ki:512,CHEMBL1862_Ki,512,test,23,38,True
CHEMBL1862_Ki:513,CHEMBL1862_Ki,513,train,20,35,True
CHEMBL1862_Ki:514,CHEMBL1862_Ki,514,isolated,20,35,True
CHEMBL1862_Ki:515,CHEMBL1862_Ki,515,isolated,20,35,True
CHEMBL1862_Ki:516,CHEMBL1862_Ki,516,test,25,45,True
CHEMBL1862_Ki:517,CHEMBL1862_Ki,517,test,25,43,True
CHEMBL1862_Ki:518,CHEMBL1862_Ki,518,test,24,44,True
CHEMBL1862_Ki:519,CHEMBL1862_Ki,519,test,26,47,True
CHEMBL1862_Ki:520,CHEMBL1862_Ki,520,isolated,24,40,True
CHEMBL1862_Ki:521,CHEMBL1862_Ki,521,test,25,45,True
CHEMBL1862_Ki:522,CHEMBL1862_Ki,522,test,22,38,True
CHEMBL1862_Ki:523,CHEMBL1862_Ki,523,isolated,25,45,True
CHEMBL1862_Ki:524,CHEMBL1862_Ki,524,test,23,38,True
CHEMBL1862_Ki:525,CHEMBL1862_Ki,525,test,24,39,True
CHEMBL1862_Ki:526,CHEMBL1862_Ki,526,isolated,24,41,True
CHEMBL1862_Ki:527,CHEMBL1862_Ki,527,test,24,41,True
CHEMBL1862_Ki:528,CHEMBL1862_Ki,528,test,24,41,True
CHEMBL1862_Ki:529,CHEMBL1862_Ki,529,test,23,38,True
CHEMBL1862_Ki:530,CHEMBL1862_Ki,530,isolated,26,42,True
CHEMBL1862_Ki:531,CHEMBL1862_Ki,531,test,27,45,True
CHEMBL1862_Ki:532,CHEMBL1862_Ki,532,test,27,47,True
CHEMBL1862_Ki:533,CHEMBL1862_Ki,533,test,29,49,True
CHEMBL1862_Ki:534,CHEMBL1862_Ki,534,test,27,45,True
CHEMBL1862_Ki:535,CHEMBL1862_Ki,535,test,25,45,True
CHEMBL1862_Ki:536,CHEMBL1862_Ki,536,isolated,25,41,True
CHEMBL1862_Ki:537,CHEMBL1862_Ki,537,isolated,25,41,True
CHEMBL1862_Ki:538,CHEMBL1862_Ki,538,test,25,43,True
CHEMBL1862_Ki:539,CHEMBL1862_Ki,539,isolated,27,44,True
CHEMBL1862_Ki:540,CHEMBL1862_Ki,540,test,22,38,True
CHEMBL1862_Ki:541,CHEMBL1862_Ki,541,test,23,41,True
CHEMBL1862_Ki:542,CHEMBL1862_Ki,542,test,23,38,True
CHEMBL1862_Ki:543,CHEMBL1862_Ki,543,test,25,43,True
CHEMBL1862_Ki:544,CHEMBL1862_Ki,544,test,26,44,True
CHEMBL1862_Ki:545,CHEMBL1862_Ki,545,isolated,26,44,True
CHEMBL1862_Ki:546,CHEMBL1862_Ki,546,test,24,42,True
CHEMBL1862_Ki:547,CHEMBL1862_Ki,547,test,27,49,True
CHEMBL1862_Ki:548,CHEMBL1862_Ki,548,isolated,27,44,True
CHEMBL1862_Ki:549,CHEMBL1862_Ki,549,test,28,48,True
CHEMBL1862_Ki:550,CHEMBL1862_Ki,550,test,24,44,True
CHEMBL1862_Ki:551,CHEMBL1862_Ki,551,test,23,41,True
CHEMBL1862_Ki:552,CHEMBL1862_Ki,552,isolated,23,40,True
CHEMBL1862_Ki:553,CHEMBL1862_Ki,553,test,28,46,True
CHEMBL1862_Ki:554,CHEMBL1862_Ki,554,test,25,43,True
CHEMBL1862_Ki:555,CHEMBL1862_Ki,555,test,25,43,True
CHEMBL1862_Ki:556,CHEMBL1862_Ki,556,test,22,38,True
CHEMBL1862_Ki:557,CHEMBL1862_Ki,557,test,23,39,True
CHEMBL1862_Ki:558,CHEMBL1862_Ki,558,train,20,35,True
CHEMBL1862_Ki:559,CHEMBL1862_Ki,559,calibration,40,69,True
CHEMBL1862_Ki:560,CHEMBL1862_Ki,560,isolated,41,72,True
CHEMBL1862_Ki:561,CHEMBL1862_Ki,561,train,21,36,True
CHEMBL1862_Ki:562,CHEMBL1862_Ki,562,test,25,43,True
CHEMBL1862_Ki:563,CHEMBL1862_Ki,563,test,23,41,True
CHEMBL1862_Ki:564,CHEMBL1862_Ki,564,test,23,41,True
CHEMBL1862_Ki:565,CHEMBL1862_Ki,565,isolated,20,36,True
CHEMBL1862_Ki:566,CHEMBL1862_Ki,566,test,24,42,True
CHEMBL1862_Ki:567,CHEMBL1862_Ki,567,test,23,39,True
CHEMBL1862_Ki:568,CHEMBL1862_Ki,568,train,20,35,True
CHEMBL1862_Ki:569,CHEMBL1862_Ki,569,isolated,26,46,True
CHEMBL1862_Ki:570,CHEMBL1862_Ki,570,isolated,26,47,True
CHEMBL1862_Ki:571,CHEMBL1862_Ki,571,test,24,42,True
CHEMBL1862_Ki:572,CHEMBL1862_Ki,572,isolated,30,50,True
CHEMBL1862_Ki:573,CHEMBL1862_Ki,573,isolated,28,47,True
CHEMBL1862_Ki:574,CHEMBL1862_Ki,574,isolated,30,53,True
CHEMBL1862_Ki:575,CHEMBL1862_Ki,575,test,24,42,True
CHEMBL1862_Ki:576,CHEMBL1862_Ki,576,test,26,41,True
CHEMBL1862_Ki:577,CHEMBL1862_Ki,577,test,25,43,True
CHEMBL1862_Ki:578,CHEMBL1862_Ki,578,isolated,18,31,True
CHEMBL1862_Ki:579,CHEMBL1862_Ki,579,isolated,22,39,True
CHEMBL1862_Ki:580,CHEMBL1862_Ki,580,test,26,46,True
CHEMBL1862_Ki:581,CHEMBL1862_Ki,581,test,24,42,True
CHEMBL1862_Ki:582,CHEMBL1862_Ki,582,test,25,43,True
CHEMBL1862_Ki:583,CHEMBL1862_Ki,583,test,25,43,True
CHEMBL1862_Ki:584,CHEMBL1862_Ki,584,isolated,19,32,True
CHEMBL1862_Ki:585,CHEMBL1862_Ki,585,isolated,20,33,True
CHEMBL1862_Ki:586,CHEMBL1862_Ki,586,isolated,32,57,True
CHEMBL1862_Ki:587,CHEMBL1862_Ki,587,test,24,40,True
CHEMBL1862_Ki:588,CHEMBL1862_Ki,588,isolated,33,60,True
CHEMBL1862_Ki:589,CHEMBL1862_Ki,589,calibration,32,55,True
CHEMBL1862_Ki:590,CHEMBL1862_Ki,590,isolated,36,65,True
CHEMBL1862_Ki:591,CHEMBL1862_Ki,591,calibration,33,58,True
CHEMBL1862_Ki:592,CHEMBL1862_Ki,592,isolated,36,63,True
CHEMBL1862_Ki:593,CHEMBL1862_Ki,593,test,24,42,True
CHEMBL1862_Ki:594,CHEMBL1862_Ki,594,test,24,42,True
CHEMBL1862_Ki:595,CHEMBL1862_Ki,595,test,25,43,True
CHEMBL1862_Ki:596,CHEMBL1862_Ki,596,test,25,43,True
CHEMBL1862_Ki:597,CHEMBL1862_Ki,597,test,22,39,True
CHEMBL1862_Ki:598,CHEMBL1862_Ki,598,test,24,42,True
CHEMBL1862_Ki:599,CHEMBL1862_Ki,599,test,25,43,True
CHEMBL1862_Ki:600,CHEMBL1862_Ki,600,train,21,38,True
CHEMBL1862_Ki:601,CHEMBL1862_Ki,601,isolated,37,66,True
CHEMBL1862_Ki:602,CHEMBL1862_Ki,602,test,26,41,True
CHEMBL1862_Ki:603,CHEMBL1862_Ki,603,isolated,21,36,True
CHEMBL1862_Ki:604,CHEMBL1862_Ki,604,test,24,40,True
CHEMBL1862_Ki:605,CHEMBL1862_Ki,605,calibration,32,57,True
CHEMBL1862_Ki:606,CHEMBL1862_Ki,606,calibration,32,57,True
CHEMBL1862_Ki:607,CHEMBL1862_Ki,607,test,23,39,True
CHEMBL1862_Ki:608,CHEMBL1862_Ki,608,calibration,40,71,True
CHEMBL1862_Ki:609,CHEMBL1862_Ki,609,calibration,40,71,True
CHEMBL1862_Ki:610,CHEMBL1862_Ki,610,calibration,30,53,True
CHEMBL1862_Ki:611,CHEMBL1862_Ki,611,calibration,31,54,True
CHEMBL1862_Ki:612,CHEMBL1862_Ki,612,test,27,49,True
CHEMBL1862_Ki:613,CHEMBL1862_Ki,613,isolated,27,50,True
CHEMBL1862_Ki:614,CHEMBL1862_Ki,614,calibration,32,55,True
CHEMBL1862_Ki:615,CHEMBL1862_Ki,615,calibration,33,58,True
CHEMBL1862_Ki:616,CHEMBL1862_Ki,616,calibration,31,54,True
CHEMBL1862_Ki:617,CHEMBL1862_Ki,617,calibration,34,59,True
CHEMBL1862_Ki:618,CHEMBL1862_Ki,618,train,20,35,True
CHEMBL1862_Ki:619,CHEMBL1862_Ki,619,isolated,21,38,True
CHEMBL1862_Ki:620,CHEMBL1862_Ki,620,isolated,22,43,True
CHEMBL1862_Ki:621,CHEMBL1862_Ki,621,isolated,26,46,True
CHEMBL1862_Ki:622,CHEMBL1862_Ki,622,isolated,26,46,True
CHEMBL1862_Ki:623,CHEMBL1862_Ki,623,test,25,45,True
CHEMBL1862_Ki:624,CHEMBL1862_Ki,624,isolated,38,65,True
CHEMBL1862_Ki:625,CHEMBL1862_Ki,625,isolated,38,67,True
CHEMBL1862_Ki:626,CHEMBL1862_Ki,626,test,24,42,True
CHEMBL1862_Ki:627,CHEMBL1862_Ki,627,calibration,32,55,True
CHEMBL1862_Ki:628,CHEMBL1862_Ki,628,isolated,18,29,True
CHEMBL1862_Ki:629,CHEMBL1862_Ki,629,calibration,32,55,True
CHEMBL1862_Ki:630,CHEMBL1862_Ki,630,test,24,42,True
CHEMBL1862_Ki:631,CHEMBL1862_Ki,631,calibration,32,55,True
CHEMBL1862_Ki:632,CHEMBL1862_Ki,632,isolated,20,33,True
CHEMBL1862_Ki:633,CHEMBL1862_Ki,633,isolated,26,44,True
CHEMBL1862_Ki:634,CHEMBL1862_Ki,634,isolated,26,44,True
CHEMBL1862_Ki:635,CHEMBL1862_Ki,635,isolated,35,59,True
CHEMBL1862_Ki:636,CHEMBL1862_Ki,636,isolated,26,44,True
CHEMBL1862_Ki:637,CHEMBL1862_Ki,637,test,24,42,True
CHEMBL1862_Ki:638,CHEMBL1862_Ki,638,test,24,44,True
CHEMBL1862_Ki:639,CHEMBL1862_Ki,639,calibration,32,55,True
CHEMBL1862_Ki:640,CHEMBL1862_Ki,640,test,25,43,True
CHEMBL1862_Ki:641,CHEMBL1862_Ki,641,isolated,34,58,True
CHEMBL1862_Ki:642,CHEMBL1862_Ki,642,isolated,29,52,True
CHEMBL1862_Ki:643,CHEMBL1862_Ki,643,test,25,43,True
CHEMBL1862_Ki:644,CHEMBL1862_Ki,644,isolated,31,58,True
CHEMBL1862_Ki:645,CHEMBL1862_Ki,645,calibration,30,53,True
CHEMBL1862_Ki:646,CHEMBL1862_Ki,646,isolated,44,79,True
CHEMBL1862_Ki:647,CHEMBL1862_Ki,647,isolated,29,55,True
CHEMBL1862_Ki:648,CHEMBL1862_Ki,648,calibration,31,56,True
CHEMBL1862_Ki:649,CHEMBL1862_Ki,649,test,24,42,True
CHEMBL1862_Ki:650,CHEMBL1862_Ki,650,test,24,40,True
CHEMBL1862_Ki:651,CHEMBL1862_Ki,651,isolated,32,58,True
CHEMBL1862_Ki:652,CHEMBL1862_Ki,652,calibration,30,53,True
CHEMBL1862_Ki:653,CHEMBL1862_Ki,653,isolated,34,63,True
CHEMBL1862_Ki:654,CHEMBL1862_Ki,654,test,25,43,True
CHEMBL1862_Ki:655,CHEMBL1862_Ki,655,test,24,42,True
CHEMBL1862_Ki:656,CHEMBL1862_Ki,656,isolated,25,43,True
CHEMBL1862_Ki:657,CHEMBL1862_Ki,657,calibration,31,56,True
CHEMBL1862_Ki:658,CHEMBL1862_Ki,658,isolated,34,65,True
CHEMBL1862_Ki:659,CHEMBL1862_Ki,659,calibration,31,54,True
CHEMBL1862_Ki:660,CHEMBL1862_Ki,660,calibration,31,54,True
CHEMBL1862_Ki:661,CHEMBL1862_Ki,661,isolated,30,53,True
CHEMBL1862_Ki:662,CHEMBL1862_Ki,662,calibration,31,56,True
CHEMBL1862_Ki:663,CHEMBL1862_Ki,663,isolated,32,57,True
CHEMBL1862_Ki:664,CHEMBL1862_Ki,664,calibration,31,54,True
CHEMBL1862_Ki:665,CHEMBL1862_Ki,665,test,24,42,True
CHEMBL1862_Ki:666,CHEMBL1862_Ki,666,isolated,20,34,True
CHEMBL1862_Ki:667,CHEMBL1862_Ki,667,isolated,25,44,True
CHEMBL1862_Ki:668,CHEMBL1862_Ki,668,test,26,47,True
CHEMBL1862_Ki:669,CHEMBL1862_Ki,669,test,25,43,True
CHEMBL1862_Ki:670,CHEMBL1862_Ki,670,isolated,31,56,True
CHEMBL1862_Ki:671,CHEMBL1862_Ki,671,isolated,31,56,True
CHEMBL1862_Ki:672,CHEMBL1862_Ki,672,calibration,33,58,True
CHEMBL1862_Ki:673,CHEMBL1862_Ki,673,calibration,31,56,True
CHEMBL1862_Ki:674,CHEMBL1862_Ki,674,test,27,49,True
CHEMBL1862_Ki:675,CHEMBL1862_Ki,675,isolated,31,56,True
CHEMBL1862_Ki:676,CHEMBL1862_Ki,676,calibration,31,56,True
CHEMBL1862_Ki:677,CHEMBL1862_Ki,677,isolated,32,57,True
CHEMBL1862_Ki:678,CHEMBL1862_Ki,678,isolated,22,36,True
CHEMBL1862_Ki:679,CHEMBL1862_Ki,679,test,24,42,True
CHEMBL1862_Ki:680,CHEMBL1862_Ki,680,isolated,24,42,True
CHEMBL1862_Ki:681,CHEMBL1862_Ki,681,test,24,42,True
CHEMBL1862_Ki:682,CHEMBL1862_Ki,682,test,23,39,True
CHEMBL1862_Ki:683,CHEMBL1862_Ki,683,test,24,42,True
CHEMBL1862_Ki:684,CHEMBL1862_Ki,684,test,24,43,True
CHEMBL1862_Ki:685,CHEMBL1862_Ki,685,isolated,24,42,True
CHEMBL1862_Ki:686,CHEMBL1862_Ki,686,test,25,43,True
CHEMBL1862_Ki:687,CHEMBL1862_Ki,687,isolated,25,43,True
CHEMBL1862_Ki:688,CHEMBL1862_Ki,688,isolated,26,46,True
CHEMBL1862_Ki:689,CHEMBL1862_Ki,689,test,22,37,True
CHEMBL1862_Ki:690,CHEMBL1862_Ki,690,test,23,39,True
CHEMBL1862_Ki:691,CHEMBL1862_Ki,691,test,24,42,True
CHEMBL1862_Ki:692,CHEMBL1862_Ki,692,isolated,26,46,True
CHEMBL1862_Ki:693,CHEMBL1862_Ki,693,calibration,25,43,True
CHEMBL1862_Ki:694,CHEMBL1862_Ki,694,test,25,45,True
CHEMBL1862_Ki:695,CHEMBL1862_Ki,695,test,26,47,True
CHEMBL1862_Ki:696,CHEMBL1862_Ki,696,test,30,52,True
CHEMBL1862_Ki:697,CHEMBL1862_Ki,697,isolated,30,52,True
CHEMBL1862_Ki:698,CHEMBL1862_Ki,698,isolated,26,46,True
CHEMBL1862_Ki:699,CHEMBL1862_Ki,699,test,31,53,True
CHEMBL1862_Ki:700,CHEMBL1862_Ki,700,test,30,53,True
CHEMBL1862_Ki:701,CHEMBL1862_Ki,701,test,31,53,True
CHEMBL1862_Ki:702,CHEMBL1862_Ki,702,test,30,52,True
CHEMBL1862_Ki:703,CHEMBL1862_Ki,703,isolated,26,46,True
CHEMBL1862_Ki:704,CHEMBL1862_Ki,704,test,30,53,True
CHEMBL1862_Ki:705,CHEMBL1862_Ki,705,isolated,28,54,True
CHEMBL1862_Ki:706,CHEMBL1862_Ki,706,test,30,53,True
CHEMBL1862_Ki:707,CHEMBL1862_Ki,707,isolated,31,58,True
