dataset,component_id,pair_side,row_id,atom_index,changed_atom,support_any,mask_membership_count,valid_mutant_count,local_supported_mutant_count,absolute_in_domain_mutant_count,local_support_fraction,selected_mutant_count,selected_mean_parent_tanimoto,selected_mean_nearest_train_tanimoto,inverse_mask_size
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,6,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.6963396234434103,0.504387207720541,0.16666666666666666
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,7,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.6963396234434103,0.504387207720541,0.16666666666666666
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,8,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.6963396234434103,0.504387207720541,0.16666666666666666
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,9,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.6963396234434103,0.504387207720541,0.16666666666666666
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,10,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.6963396234434103,0.504387207720541,0.16666666666666666
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,11,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.761184675141243,0.4840021929824561,1.0
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,12,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,15,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,16,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,17,True,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.6617698765786453,0.39414023061799247,1.0
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,18,True,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.6917782738095238,0.4295094936708861,1.0
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,19,True,1.0,1.0,8.0,7.0,0.0,0.875,4.0,0.6747292134388909,0.48730067400953475,0.16666666666666666
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,20,True,1.0,1.0,8.0,7.0,0.0,0.875,4.0,0.6747292134388909,0.48730067400953475,0.16666666666666666
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,21,False,1.0,1.0,8.0,7.0,0.0,0.875,4.0,0.6747292134388909,0.48730067400953475,0.16666666666666666
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,22,False,1.0,1.0,8.0,7.0,0.0,0.875,4.0,0.6747292134388909,0.48730067400953475,0.16666666666666666
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,23,False,1.0,1.0,8.0,7.0,0.0,0.875,4.0,0.6747292134388909,0.48730067400953475,0.16666666666666666
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,24,False,1.0,1.0,8.0,8.0,3.0,1.0,4.0,0.7639509898673086,0.5677141549573057,1.0
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,25,True,1.0,1.0,8.0,7.0,0.0,0.875,4.0,0.6747292134388909,0.48730067400953475,0.16666666666666666
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,10,left,CHEMBL1862_Ki:135,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,0,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7557389235801367,0.4968475126171593,1.0
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,5,True,1.0,1.0,5.0,5.0,0.0,1.0,4.0,0.7508716933399329,0.47903064312042687,0.16666666666666666
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,6,True,1.0,1.0,5.0,5.0,0.0,1.0,4.0,0.7508716933399329,0.47903064312042687,0.16666666666666666
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,7,True,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.8243194192377495,0.5298765364554838,1.0
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,8,True,1.0,1.0,5.0,5.0,0.0,1.0,4.0,0.7508716933399329,0.47903064312042687,0.16666666666666666
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,9,False,1.0,1.0,5.0,5.0,0.0,1.0,4.0,0.7508716933399329,0.47903064312042687,0.16666666666666666
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,10,False,1.0,1.0,5.0,5.0,0.0,1.0,4.0,0.7508716933399329,0.47903064312042687,0.16666666666666666
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,11,False,1.0,1.0,5.0,5.0,0.0,1.0,4.0,0.7508716933399329,0.47903064312042687,0.16666666666666666
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,12,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.8656495441003882,0.549678218639245,1.0
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,15,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,16,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,17,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,18,True,1.0,1.0,8.0,7.0,0.0,0.875,4.0,0.6478366615463389,0.4655194805194805,1.0
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,19,True,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.655867175499232,0.5722163620195468,0.16666666666666666
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,20,True,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.655867175499232,0.5722163620195468,0.16666666666666666
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,21,False,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.655867175499232,0.5722163620195468,0.16666666666666666
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,22,False,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.655867175499232,0.5722163620195468,0.16666666666666666
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,23,False,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.655867175499232,0.5722163620195468,0.16666666666666666
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,24,False,1.0,1.0,8.0,8.0,6.0,1.0,4.0,0.7360908333122838,0.605672678475268,1.0
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,25,True,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.655867175499232,0.5722163620195468,0.16666666666666666
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,10,right,CHEMBL1862_Ki:144,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,0,False,1.0,1.0,8.0,8.0,1.0,1.0,4.0,0.7609787046231932,0.5574700246942965,1.0
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,1,False,1.0,1.0,7.0,5.0,1.0,0.7142857142857143,4.0,0.6895236229287953,0.5424068646191751,0.16666666666666666
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,2,False,1.0,1.0,7.0,5.0,1.0,0.7142857142857143,4.0,0.6895236229287953,0.5424068646191751,0.16666666666666666
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,3,True,1.0,1.0,7.0,5.0,1.0,0.7142857142857143,4.0,0.6895236229287953,0.5424068646191751,0.16666666666666666
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,4,True,1.0,1.0,7.0,5.0,1.0,0.7142857142857143,4.0,0.6895236229287953,0.5424068646191751,0.16666666666666666
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,5,True,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7266690636806721,0.53545131116174,1.0
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,6,True,1.0,1.0,7.0,5.0,1.0,0.7142857142857143,4.0,0.6895236229287953,0.5424068646191751,0.16666666666666666
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,7,False,1.0,1.0,7.0,5.0,1.0,0.7142857142857143,4.0,0.6895236229287953,0.5424068646191751,0.16666666666666666
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,12,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,14,False,1.0,1.0,8.0,8.0,2.0,1.0,4.0,0.6598264729620662,0.5670794930875576,1.0
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,15,True,1.0,1.0,6.0,6.0,5.0,1.0,4.0,0.6499384236453202,0.6337925762918697,0.5
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,16,False,1.0,1.0,6.0,6.0,5.0,1.0,4.0,0.6499384236453202,0.6337925762918697,0.5
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,17,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.6360169491525424,0.7673502205341829,0.3333333333333333
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,18,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7800606582446206,0.7041870166870167,1.0
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,19,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.6360169491525424,0.7673502205341829,0.3333333333333333
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,20,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.6360169491525424,0.7673502205341829,0.3333333333333333
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,21,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,22,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,23,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,left,CHEMBL1862_Ki:431,24,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,0,False,1.0,1.0,8.0,8.0,2.0,1.0,4.0,0.7440529670987892,0.5626606176997225,1.0
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,1,False,0.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,2,False,0.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,3,True,0.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,4,True,0.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,5,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7278744555308607,0.6960396893874029,1.0
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,6,True,0.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,7,False,0.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,12,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,14,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.6390085382948898,0.4896668894830659,1.0
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,15,False,1.0,1.0,7.0,7.0,2.0,1.0,4.0,0.6858541929071719,0.5217039800995025,0.5
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,16,False,1.0,1.0,7.0,7.0,2.0,1.0,4.0,0.6858541929071719,0.5217039800995025,0.5
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,17,False,1.0,1.0,8.0,8.0,6.0,1.0,4.0,0.6760705096790003,0.6546179097415272,0.3333333333333333
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,18,False,1.0,1.0,8.0,8.0,6.0,1.0,4.0,0.6760705096790003,0.6546179097415272,0.3333333333333333
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,19,False,1.0,1.0,8.0,8.0,6.0,1.0,4.0,0.6760705096790003,0.6546179097415272,0.3333333333333333
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,20,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,21,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,22,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,19,right,CHEMBL1862_Ki:477,23,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,0,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7866121689378326,0.6944520879455762,1.0
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,1,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7527595389621047,0.7035549517679024,1.0
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,2,True,1.0,1.0,8.0,4.0,8.0,0.5,4.0,0.7017695749517536,0.7742624850310414,0.16666666666666666
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,3,True,1.0,1.0,8.0,4.0,8.0,0.5,4.0,0.7017695749517536,0.7742624850310414,0.16666666666666666
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,4,True,1.0,1.0,8.0,4.0,8.0,0.5,4.0,0.7017695749517536,0.7742624850310414,0.16666666666666666
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,5,True,1.0,1.0,8.0,4.0,8.0,0.5,4.0,0.7017695749517536,0.7742624850310414,0.16666666666666666
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,6,True,1.0,1.0,8.0,7.0,4.0,0.875,4.0,0.6621401243935281,0.6156744571218256,0.5
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,7,True,1.0,1.0,8.0,7.0,4.0,0.875,4.0,0.6621401243935281,0.6156744571218256,0.5
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,8,True,1.0,1.0,8.0,8.0,2.0,1.0,4.0,0.6515580275826177,0.5513287599270728,1.0
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,12,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,15,False,1.0,1.0,8.0,6.0,4.0,0.75,4.0,0.7121409785422059,0.5786059818317884,0.16666666666666666
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,16,False,1.0,1.0,8.0,6.0,4.0,0.75,4.0,0.7121409785422059,0.5786059818317884,0.16666666666666666
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,17,False,1.0,1.0,8.0,6.0,4.0,0.75,4.0,0.7121409785422059,0.5786059818317884,0.16666666666666666
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,18,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7664116126948235,0.6209254586863695,1.0
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,19,False,1.0,1.0,8.0,6.0,4.0,0.75,4.0,0.7121409785422059,0.5786059818317884,0.16666666666666666
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,20,False,1.0,1.0,8.0,6.0,4.0,0.75,4.0,0.7121409785422059,0.5786059818317884,0.16666666666666666
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,21,False,1.0,1.0,8.0,6.0,4.0,0.75,4.0,0.7121409785422059,0.5786059818317884,0.16666666666666666
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,22,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7744284295796333,0.6354398895864662,1.0
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,23,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,24,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,25,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,27,True,1.0,1.0,8.0,4.0,8.0,0.5,4.0,0.7017695749517536,0.7742624850310414,0.16666666666666666
CHEMBL1862_Ki,22,left,CHEMBL1862_Ki:456,28,True,1.0,1.0,8.0,4.0,8.0,0.5,4.0,0.7017695749517536,0.7742624850310414,0.16666666666666666
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,0,True,1.0,1.0,8.0,8.0,6.0,1.0,4.0,0.8174005681818182,0.6113413547237077,1.0
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,1,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7891767055437071,0.6436030815076715,1.0
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,2,True,1.0,1.0,8.0,2.0,8.0,0.25,2.0,0.681159420289855,0.6073153899240855,0.16666666666666666
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,3,True,1.0,1.0,8.0,2.0,8.0,0.25,2.0,0.681159420289855,0.6073153899240855,0.16666666666666666
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,4,True,1.0,1.0,8.0,2.0,8.0,0.25,2.0,0.681159420289855,0.6073153899240855,0.16666666666666666
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,5,True,1.0,1.0,8.0,2.0,8.0,0.25,2.0,0.681159420289855,0.6073153899240855,0.16666666666666666
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,6,True,1.0,1.0,8.0,8.0,4.0,1.0,4.0,0.7277077497665733,0.5996673794250416,0.5
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,7,True,1.0,1.0,8.0,8.0,4.0,1.0,4.0,0.7277077497665733,0.5996673794250416,0.5
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,8,True,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.6867201426024956,0.49642857142857144,1.0
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,12,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,15,False,1.0,1.0,8.0,7.0,3.0,0.875,4.0,0.6713675213675214,0.5741825738480274,0.16666666666666666
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,16,False,1.0,1.0,8.0,7.0,3.0,0.875,4.0,0.6713675213675214,0.5741825738480274,0.16666666666666666
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,17,False,1.0,1.0,8.0,7.0,3.0,0.875,4.0,0.6713675213675214,0.5741825738480274,0.16666666666666666
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,18,False,1.0,1.0,8.0,8.0,7.0,1.0,4.0,0.7784508223429429,0.594632204493305,1.0
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,19,False,1.0,1.0,8.0,7.0,3.0,0.875,4.0,0.6713675213675214,0.5741825738480274,0.16666666666666666
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,20,False,1.0,1.0,8.0,7.0,3.0,0.875,4.0,0.6713675213675214,0.5741825738480274,0.16666666666666666
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,21,False,1.0,1.0,8.0,7.0,3.0,0.875,4.0,0.6713675213675214,0.5741825738480274,0.16666666666666666
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,22,False,1.0,1.0,8.0,8.0,4.0,1.0,4.0,0.8033563328380885,0.6015101692851054,1.0
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,23,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,24,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,25,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,27,True,1.0,1.0,8.0,2.0,8.0,0.25,2.0,0.681159420289855,0.6073153899240855,0.16666666666666666
CHEMBL1862_Ki,22,right,CHEMBL1862_Ki:533,28,True,1.0,1.0,8.0,2.0,8.0,0.25,2.0,0.681159420289855,0.6073153899240855,0.16666666666666666
CHEMBL1862_Ki,25,left,CHEMBL1862_Ki:576,0,True,1.0,1.0,8.0,8.0,7.0,1.0,4.0,0.7409163785131277,0.6015847723486399,1.0
CHEMBL1862_Ki,25,left,CHEMBL1862_Ki:576,1,True,1.0,1.0,8.0,1.0,1.0,0.125,1.0,0.631578947368421,0.6101694915254238,0.16666666666666666
CHEMBL1862_Ki,25,left,CHEMBL1862_Ki:576,2,True,1.0,1.0,8.0,1.0,1.0,0.125,1.0,0.631578947368421,0.6101694915254238,0.16666666666666666
CHEMBL1862_Ki,25,left,CHEMBL1862_Ki:576,3,False,1.0,1.0,8.0,1.0,1.0,0.125,1.0,0.631578947368421,0.6101694915254238,0.16666666666666666
CHEMBL1862_Ki,25,left,CHEMBL1862_Ki:576,4,False,1.0,1.0,8.0,1.0,1.0,0.125,1.0,0.631578947368421,0.6101694915254238,0.16666666666666666
CHEMBL1862_Ki,25,left,CHEMBL1862_Ki:576,5,True,1.0,1.0,8.0,1.0,1.0,0.125,1.0,0.631578947368421,0.6101694915254238,0.16666666666666666
CHEMBL1862_Ki,25,left,CHEMBL1862_Ki:576,6,True,1.0,1.0,8.0,1.0,1.0,0.125,1.0,0.631578947368421,0.6101694915254238,0.16666666666666666
