dataset,representation,predictor,explainer,seed,variant,component_id,component_split,left_index,right_index,average_precision,prevalence,normalized_ap_lift,supported_atom_fraction,true_delta,predicted_delta,absolute_signed_delta_error,gap_score,randomized_mean_nap,delta_sanity
CHEMBL1871_Ki,morgan,xgboost,crem_mean,11,trained,37,test,597,605,0.2578776965331587,0.2333333333333333,0.0320143867823809,0.6,-2.1249387366083,-0.5737476944923401,1.5511910421159598,-1.5511910421159598,0.0458091895605116,-0.0137948027781307
CHEMBL1871_Ki,morgan,xgboost,crem_mean,11,trained,38,test,602,609,0.2102449861069905,0.1875,0.0279938290547575,0.625,-1.4685210829577449,-0.066463828086853,1.4020572548708918,-1.4020572548708918,0.20580369298318013,-0.17780986392842263
CHEMBL1871_Ki,morgan,xgboost,crem_lime,11,trained,1,test,9,11,0.7511063123498842,0.2222222222222222,0.6799938301641368,1.0,-1.4296734769567174,0.360459566116333,1.7901330430730504,-1.7901330430730504,0.19662213436724296,0.4833716957968939
CHEMBL1871_Ki,morgan,xgboost,crem_lime,11,trained,6,test,91,92,0.3333215410796932,0.2608695652173913,0.0980232614607614,1.0,-1.077886775694626,-0.3613035678863525,0.7165832078082734,-0.7165832078082734,0.18026268024052974,-0.08223941877976834
CHEMBL1871_Ki,morgan,xgboost,crem_lime,11,trained,12,test,182,185,0.6676436167038273,0.2575757575757575,0.5523363000500532,0.9393939393939394,1.0791812460476249,0.082606554031372,0.9965746920162526,-0.9965746920162526,0.39387785662018143,0.15845844342987175
CHEMBL1871_Ki,morgan,xgboost,crem_lime,11,trained,9,test,228,239,0.3673084559494295,0.2195121951219512,0.1893639591852065,1.0,-1.973897197435795,-0.0233293771743774,1.9505678202614176,-1.9505678202614176,0.17520131299951558,0.014162646185690908
CHEMBL1871_Ki,morgan,xgboost,crem_lime,11,trained,18,test,248,252,0.4902116402116402,0.1578947368421052,0.3946263227513227,1.0,-1.984777267009341,-0.3591969013214111,1.6255803656879304,-1.6255803656879304,0.2267608197202453,0.1678655030310774
CHEMBL1871_Ki,morgan,xgboost,crem_lime,11,trained,19,test,258,271,0.5038265306122449,0.1944444444444444,0.3840605207600281,1.0,-1.418986658871617,-0.1863805055618286,1.232606153309788,-1.232606153309788,0.28330864537761086,0.10075187538241726
CHEMBL1871_Ki,morgan,xgboost,crem_lime,11,trained,14,test,313,315,0.1162524063063137,0.1739130434782608,-0.0697997186818307,1.0,-3.3010299956639813,0.029996633529663,3.3310266291936443,-3.3310266291936443,0.10935282366219155,-0.17915254234402225
CHEMBL1871_Ki,morgan,xgboost,crem_lime,11,trained,25,test,408,409,0.3060897435897436,0.0784313725490196,0.2470335515548281,1.0,1.1931245983544616,0.2355563640594482,0.9575682342950134,-0.9575682342950134,0.1166516690662827,0.13038188248854538
CHEMBL1871_Ki,morgan,xgboost,crem_lime,11,trained,35,test,574,576,0.4863413418005491,0.2753623188405797,0.2911510516847577,0.9855072463768116,-1.025168125180551,-0.1501322984695434,0.8750358267110074,-0.8750358267110074,0.09715426447024027,0.1939967872145174
CHEMBL1871_Ki,morgan,xgboost,crem_lime,11,trained,37,test,597,605,0.4007502717953937,0.2333333333333333,0.2183699197331222,1.0,-2.1249387366083,-0.5737476944923401,1.5511910421159598,-1.5511910421159598,0.10210905717600083,0.11626086255712137
CHEMBL1871_Ki,morgan,xgboost,crem_lime,11,trained,38,test,602,609,0.1520072040564185,0.1875,-0.0436834411613309,1.0,-1.4685210829577449,-0.066463828086853,1.4020572548708918,-1.4020572548708918,0.3351217717596351,-0.378805212920966
CHEMBL1871_Ki,morgan,xgboost,crem_mean,23,trained,1,test,9,11,0.338598901098901,0.2222222222222222,0.1496271585557299,0.3333333333333333,-1.4296734769567174,0.2502491474151611,1.6799226243718786,-1.6799226243718786,0.1327130211058782,0.01691413744985168
CHEMBL1871_Ki,morgan,xgboost,crem_mean,23,trained,6,test,91,92,0.2435417843026538,0.2608695652173913,-0.0234434682964094,0.3478260869565217,-1.077886775694626,-0.3965016603469848,0.6813851153476411,-0.6813851153476411,0.13910675381263612,-0.16255022210904552
CHEMBL1871_Ki,morgan,xgboost,crem_mean,23,trained,12,test,182,185,0.3497881500977476,0.2575757575757575,0.1242044470704355,0.6363636363636364,1.0791812460476249,0.0622910261154174,1.0168902199322072,-1.0168902199322072,0.1607649206133245,-0.03656047354288901
CHEMBL1871_Ki,morgan,xgboost,crem_mean,23,trained,9,test,228,239,0.3500451671183379,0.2195121951219512,0.1672453703703704,0.2682926829268293,-1.973897197435795,-0.1775650978088379,1.7963320996269572,-1.7963320996269572,0.12191358024691352,0.04533179012345688
CHEMBL1871_Ki,morgan,xgboost,crem_mean,23,trained,18,test,248,252,0.5785135916714864,0.1578947368421052,0.4994848901098901,0.4210526315789473,-1.984777267009341,-0.3482024669647217,1.63657480004462,-1.63657480004462,0.20450975529100526,0.2949751348188848
CHEMBL1871_Ki,morgan,xgboost,crem_mean,23,trained,19,test,258,271,0.6552764695621838,0.1944444444444444,0.5720673415254696,0.3888888888888889,-1.418986658871617,-0.1724833250045776,1.246503333867039,-1.246503333867039,0.4606145906638517,0.11145275086161788
CHEMBL1871_Ki,morgan,xgboost,crem_mean,23,trained,14,test,313,315,0.1525501672240802,0.1739130434782608,-0.0258603238866396,0.5217391304347826,-3.3010299956639813,0.0084376335144042,3.3094676291783856,-3.3094676291783856,0.058114035087719305,-0.0839743589743589
CHEMBL1871_Ki,morgan,xgboost,crem_mean,23,trained,25,test,408,409,0.1838235294117647,0.0784313725490196,0.1143617021276595,0.2549019607843137,1.1931245983544616,0.2972898483276367,0.8958347500268249,-0.8958347500268249,0.0058257345491387995,0.1085359675785207
CHEMBL1871_Ki,morgan,xgboost,crem_mean,23,trained,35,test,574,576,0.2570670751552766,0.2753623188405797,-0.0252474362857182,0.6666666666666666,-1.025168125180551,-0.2545576095581054,0.7706105156224454,-0.7706105156224454,-0.017899809814030866,-0.0073476264716873345
CHEMBL1871_Ki,morgan,xgboost,crem_mean,23,trained,37,test,597,605,0.1893844250987108,0.2333333333333333,-0.057324662914725,0.6,-2.1249387366083,-0.6022655367851257,1.5226731998231742,-1.5226731998231742,0.0458091895605116,-0.1031338524752366
CHEMBL1871_Ki,morgan,xgboost,crem_mean,23,trained,38,test,602,609,0.2021670297453966,0.1875,0.0180517289174112,0.625,-1.4685210829577449,0.0145938992500305,1.4831149822077754,-1.4831149822077754,0.20580369298318013,-0.18775196406576894
CHEMBL1871_Ki,morgan,xgboost,crem_lime,23,trained,1,test,9,11,0.5502038719051563,0.2222222222222222,0.4216906924494866,1.0,-1.4296734769567174,0.2502491474151611,1.6799226243718786,-1.6799226243718786,0.19662213436724296,0.22506855808224363
CHEMBL1871_Ki,morgan,xgboost,crem_lime,23,trained,6,test,91,92,0.4114672729169891,0.2608695652173913,0.2037498398288676,1.0,-1.077886775694626,-0.3965016603469848,0.6813851153476411,-0.6813851153476411,0.18026268024052974,0.023487159588337858
CHEMBL1871_Ki,morgan,xgboost,crem_lime,23,trained,12,test,182,185,0.5941518423971066,0.2575757575757575,0.4533473795552865,0.9393939393939394,1.0791812460476249,0.0622910261154174,1.0168902199322072,-1.0168902199322072,0.39387785662018143,0.059469522935105046
CHEMBL1871_Ki,morgan,xgboost,crem_lime,23,trained,9,test,228,239,0.6088779956427015,0.2195121951219512,0.4988749319172113,1.0,-1.973897197435795,-0.1775650978088379,1.7963320996269572,-1.7963320996269572,0.17520131299951558,0.3236736189176957
CHEMBL1871_Ki,morgan,xgboost,crem_lime,23,trained,18,test,248,252,0.6355311355311355,0.1578947368421052,0.5671932234432234,1.0,-1.984777267009341,-0.3482024669647217,1.63657480004462,-1.63657480004462,0.2267608197202453,0.3404324037229781
CHEMBL1871_Ki,morgan,xgboost,crem_lime,23,trained,19,test,258,271,0.8482142857142858,0.1944444444444444,0.811576354679803,1.0,-1.418986658871617,-0.1724833250045776,1.246503333867039,-1.246503333867039,0.28330864537761086,0.5282677093021921
CHEMBL1871_Ki,morgan,xgboost,crem_lime,23,trained,14,test,313,315,0.1131555594594668,0.1739130434782608,-0.0735485332859085,1.0,-3.3010299956639813,0.0084376335144042,3.3094676291783856,-3.3094676291783856,0.10935282366219155,-0.18290135694810006
CHEMBL1871_Ki,morgan,xgboost,crem_lime,23,trained,25,test,408,409,0.4642857142857143,0.0784313725490196,0.418693009118541,1.0,1.1931245983544616,0.2972898483276367,0.8958347500268249,-0.8958347500268249,0.1166516690662827,0.3020413400522583
CHEMBL1871_Ki,morgan,xgboost,crem_lime,23,trained,35,test,574,576,0.4191621331751474,0.2753623188405797,0.1984437437817034,0.9855072463768116,-1.025168125180551,-0.2545576095581054,0.7706105156224454,-0.7706105156224454,0.09715426447024027,0.10128947931146313
CHEMBL1871_Ki,morgan,xgboost,crem_lime,23,trained,37,test,597,605,0.4316335388294681,0.2333333333333333,0.2586524419514802,1.0,-2.1249387366083,-0.6022655367851257,1.5226731998231742,-1.5226731998231742,0.10210905717600083,0.15654338477547936
CHEMBL1871_Ki,morgan,xgboost,crem_lime,23,trained,38,test,602,609,0.1202617135180475,0.1875,-0.0827548141316337,1.0,-1.4685210829577449,0.0145938992500305,1.4831149822077754,-1.4831149822077754,0.3351217717596351,-0.4178765858912688
CHEMBL1871_Ki,morgan,xgboost,crem_mean,42,trained,1,test,9,11,0.4574430199430199,0.2222222222222222,0.3024267399267399,0.3333333333333333,-1.4296734769567174,0.5172481536865234,1.9469216306432409,-1.9469216306432409,0.1327130211058782,0.1697137188208617
CHEMBL1871_Ki,morgan,xgboost,crem_mean,42,trained,6,test,91,92,0.2581521739130434,0.2608695652173913,-0.0036764705882353,0.3478260869565217,-1.077886775694626,-0.4980347156524658,0.5798520600421602,-0.5798520600421602,0.13910675381263612,-0.14278322440087143
CHEMBL1871_Ki,morgan,xgboost,crem_mean,42,trained,12,test,182,185,0.3813645075254983,0.2575757575757575,0.1667358672792425,0.6363636363636364,1.0791812460476249,-0.1400161981582641,1.2191974442058888,-1.2191974442058888,0.1607649206133245,0.005970946665917992
CHEMBL1871_Ki,morgan,xgboost,crem_mean,42,trained,9,test,228,239,0.3546747967479675,0.2195121951219512,0.1731770833333333,0.2682926829268293,-1.973897197435795,-0.1266813278198242,1.8472158696159708,-1.8472158696159708,0.12191358024691352,0.05126350308641976
CHEMBL1871_Ki,morgan,xgboost,crem_mean,42,trained,18,test,248,252,0.681077694235589,0.1578947368421052,0.6212797619047619,0.4210526315789473,-1.984777267009341,-0.3145701885223388,1.670207078487003,-1.670207078487003,0.20450975529100526,0.4167700066137566
CHEMBL1871_Ki,morgan,xgboost,crem_mean,42,trained,19,test,258,271,0.7642857142857142,0.1944444444444444,0.7073891625615762,0.3888888888888889,-1.418986658871617,-0.8669869899749756,0.5519996688966411,-0.5519996688966411,0.4606145906638517,0.24677457189772456
CHEMBL1871_Ki,morgan,xgboost,crem_mean,42,trained,14,test,313,315,0.1574815662344266,0.1739130434782608,-0.0198907356109571,0.5217391304347826,-3.3010299956639813,0.0394672155380249,3.340497211202006,-3.340497211202006,0.058114035087719305,-0.07800477069867641
CHEMBL1871_Ki,morgan,xgboost,crem_mean,42,trained,25,test,408,409,0.1838235294117647,0.0784313725490196,0.1143617021276595,0.2549019607843137,1.1931245983544616,0.364753246307373,0.8283713520470886,-0.8283713520470886,0.0058257345491387995,0.1085359675785207
CHEMBL1871_Ki,morgan,xgboost,crem_mean,42,trained,35,test,574,576,0.2411531719348948,0.2753623188405797,-0.0472086227298451,0.6666666666666666,-1.025168125180551,-0.3928734064102173,0.6322947187703336,-0.6322947187703336,-0.017899809814030866,-0.029308812915814234
CHEMBL1871_Ki,morgan,xgboost,crem_mean,42,trained,37,test,597,605,0.1936340270035922,0.2333333333333333,-0.051781703908358,0.6,-2.1249387366083,-0.6928884387016296,1.4320502979066705,-1.4320502979066705,0.0458091895605116,-0.0975908934688696
CHEMBL1871_Ki,morgan,xgboost,crem_mean,42,trained,38,test,602,609,0.2177901873625558,0.1875,0.0372802306000686,0.625,-1.4685210829577449,-0.0182448625564575,1.4502762204012871,-1.4502762204012871,0.20580369298318013,-0.16852346238311153
CHEMBL1871_Ki,morgan,xgboost,crem_lime,42,trained,1,test,9,11,0.6659358004435937,0.2222222222222222,0.5704888862846205,1.0,-1.4296734769567174,0.5172481536865234,1.9469216306432409,-1.9469216306432409,0.19662213436724296,0.3738667519173775
CHEMBL1871_Ki,morgan,xgboost,crem_lime,42,trained,6,test,91,92,0.4689687135053267,0.2608695652173913,0.2815459065072068,1.0,-1.077886775694626,-0.4980347156524658,0.5798520600421602,-0.5798520600421602,0.18026268024052974,0.10128322626667705
CHEMBL1871_Ki,morgan,xgboost,crem_lime,42,trained,12,test,182,185,0.8256501356198588,0.2575757575757575,0.7651614071614424,0.9393939393939394,1.0791812460476249,-0.1400161981582641,1.2191974442058888,-1.2191974442058888,0.39387785662018143,0.371283550541261
CHEMBL1871_Ki,morgan,xgboost,crem_lime,42,trained,9,test,228,239,0.4014187156344019,0.2195121951219512,0.2330677294065774,1.0,-1.973897197435795,-0.1266813278198242,1.8472158696159708,-1.8472158696159708,0.17520131299951558,0.05786641640706183
CHEMBL1871_Ki,morgan,xgboost,crem_lime,42,trained,18,test,248,252,0.7301587301587301,0.1578947368421052,0.6795634920634921,1.0,-1.984777267009341,-0.3145701885223388,1.670207078487003,-1.670207078487003,0.2267608197202453,0.4528026723432468
CHEMBL1871_Ki,morgan,xgboost,crem_lime,42,trained,19,test,258,271,0.7646497195369375,0.1944444444444444,0.7078410311493017,1.0,-1.418986658871617,-0.8669869899749756,0.5519996688966411,-0.5519996688966411,0.28330864537761086,0.4245323857716909
CHEMBL1871_Ki,morgan,xgboost,crem_lime,42,trained,14,test,313,315,0.1165561529607834,0.1739130434782608,-0.0694320253632621,1.0,-3.3010299956639813,0.0394672155380249,3.340497211202006,-3.340497211202006,0.10935282366219155,-0.17878484902545366
CHEMBL1871_Ki,morgan,xgboost,crem_lime,42,trained,25,test,408,409,0.0806277056277056,0.0784313725490196,0.0023832550428295,1.0,1.1931245983544616,0.364753246307373,0.8283713520470886,-0.8283713520470886,0.1166516690662827,-0.1142684140234532
CHEMBL1871_Ki,morgan,xgboost,crem_lime,42,trained,35,test,574,576,0.4123097505101318,0.2753623188405797,0.1889874557039818,0.9855072463768116,-1.025168125180551,-0.3928734064102173,0.6322947187703336,-0.6322947187703336,0.09715426447024027,0.09183319123374152
CHEMBL1871_Ki,morgan,xgboost,crem_lime,42,trained,37,test,597,605,0.3898658169018053,0.2333333333333333,0.2041728046545287,1.0,-2.1249387366083,-0.6928884387016296,1.4320502979066705,-1.4320502979066705,0.10210905717600083,0.10206374747852787
CHEMBL1871_Ki,morgan,xgboost,crem_lime,42,trained,38,test,602,609,0.1293155963647766,0.1875,-0.0716115737048902,1.0,-1.4685210829577449,-0.0182448625564575,1.4502762204012871,-1.4502762204012871,0.3351217717596351,-0.4067333454645253
CHEMBL1871_Ki,morgan,mlp,crem_mean,11,trained,1,test,9,11,0.2791666666666667,0.2222222222222222,0.0732142857142857,0.3333333333333333,-1.4296734769567174,0.1369202136993408,1.5665936906560582,-1.5665936906560582,0.14347024357528557,-0.07025595786099986
CHEMBL1871_Ki,morgan,mlp,crem_mean,11,trained,6,test,91,92,0.2357315389924085,0.2608695652173913,-0.0340102707749766,0.3478260869565217,-1.077886775694626,-0.7673739194869995,0.3105128562076265,-0.3105128562076265,0.01953160537719363,-0.05354187615217023
CHEMBL1871_Ki,morgan,mlp,crem_mean,11,trained,12,test,182,185,0.608573533550769,0.2575757575757575,0.4727725145785869,0.6363636363636364,1.0791812460476249,-0.4136320352554321,1.4928132813030568,-1.4928132813030568,0.6838759143659324,-0.21110339978734555
CHEMBL1871_Ki,morgan,mlp,crem_mean,11,trained,9,test,228,239,0.3731933152664859,0.2195121951219512,0.1969039351851851,0.2682926829268293,-1.973897197435795,-0.4149017333984375,1.5589954640373576,-1.5589954640373576,0.22034832451499117,-0.02344438932980608
CHEMBL1871_Ki,morgan,mlp,crem_mean,11,trained,18,test,248,252,0.5461570593149541,0.1578947368421052,0.4610615079365079,0.4210526315789473,-1.984777267009341,0.2401239871978759,2.224901254207217,-2.224901254207217,0.3615544129867046,0.09950709494980331
CHEMBL1871_Ki,morgan,mlp,crem_mean,11,trained,19,test,258,271,0.7742063492063491,0.1944444444444444,0.7197044334975369,0.3888888888888889,-1.418986658871617,-0.7224280834197998,0.6965585754518169,-0.6965585754518169,0.3415372804535366,0.3781671530440003
CHEMBL1871_Ki,morgan,mlp,crem_mean,11,trained,14,test,313,315,0.1579073100812231,0.1739130434782608,-0.0193753614806246,0.5217391304347826,-3.3010299956639813,-0.1460136175155639,3.1550163781484173,-3.1550163781484173,0.00023413797652023388,-0.019609499457144835
CHEMBL1871_Ki,morgan,mlp,crem_mean,11,trained,25,test,408,409,0.0900735294117647,0.0784313725490196,0.0126329787234042,0.2549019607843137,1.1931245983544616,0.1337244510650634,1.059400147289398,-1.059400147289398,0.020419621749408933,-0.007786643026004732
CHEMBL1871_Ki,morgan,mlp,crem_mean,11,trained,35,test,574,576,0.245292090110131,0.2753623188405797,-0.0414969156480192,0.6666666666666666,-1.025168125180551,-0.3075826168060303,0.7175855083745206,-0.7175855083745206,0.03432791276005783,-0.07582482840807703
CHEMBL1871_Ki,morgan,mlp,crem_mean,11,trained,37,test,597,605,0.2359418767507002,0.2333333333333333,0.003402447935696,0.6,-2.1249387366083,-0.2071831226348877,1.917755613973412,-1.917755613973412,0.001562409942173169,0.0018400379935228312
CHEMBL1871_Ki,morgan,mlp,crem_mean,11,trained,38,test,602,609,0.7265928598377664,0.1875,0.6634989044157126,0.625,-1.4685210829577449,0.0398188829421997,1.5083399658999446,-1.5083399658999446,0.22673936358286662,0.43675954083284596
CHEMBL1871_Ki,morgan,mlp,crem_lime,11,trained,1,test,9,11,0.2513958726594619,0.2222222222222222,0.0375089791335938,1.0,-1.4296734769567174,0.1369202136993408,1.5665936906560582,-1.5665936906560582,0.26381728145190547,-0.22630830231831167
CHEMBL1871_Ki,morgan,mlp,crem_lime,11,trained,6,test,91,92,0.4134796741737925,0.2608695652173913,0.2064725003527782,1.0,-1.077886775694626,-0.7673739194869995,0.3105128562076265,-0.3105128562076265,0.05133761156101222,0.15513488879176598
CHEMBL1871_Ki,morgan,mlp,crem_lime,11,trained,12,test,182,185,0.5048881555771723,0.2575757575757575,0.3331146585325177,0.9393939393939394,1.0791812460476249,-0.4136320352554321,1.4928132813030568,-1.4928132813030568,0.6046272078183182,-0.27151254928580054
CHEMBL1871_Ki,morgan,mlp,crem_lime,11,trained,9,test,228,239,0.4033497783497784,0.2195121951219512,0.2355419035106536,1.0,-1.973897197435795,-0.4149017333984375,1.5589954640373576,-1.5589954640373576,0.1976506673604822,0.0378912361501714
CHEMBL1871_Ki,morgan,mlp,crem_lime,11,trained,18,test,248,252,0.253072544154138,0.1578947368421052,0.1130236461830389,1.0,-1.984777267009341,0.2401239871978759,2.224901254207217,-2.224901254207217,0.028762651843738496,0.0842609943393004
CHEMBL1871_Ki,morgan,mlp,crem_lime,11,trained,19,test,258,271,0.7101731601731602,0.1944444444444444,0.6402149574563368,1.0,-1.418986658871617,-0.7224280834197998,0.6965585754518169,-0.6965585754518169,0.41476824885603686,0.22544670860029997
